ID,Tweet,A_Attr,S_Attr,D_label
raineezy_processed_73,disappointed passed going show,2,0,0
raineezy_processed_74,girl really committed cracking face,2,0,0
raineezy_processed_75,push,2,0,0
raineezy_processed_76,motivating developing developers wow,2,0,0
raineezy_processed_77,fuego para mama,2,0,0
raineezy_processed_78,fish hotdogs just stay away trust,2,0,0
raineezy_processed_79,tweets,2,0,0
raineezy_processed_80,effective ass coffee,2,0,0
raineezy_processed_81,mvp season started,2,0,0
raineezy_processed_82,cool,2,0,0
raineezy_processed_83,actually amazed sweat today commute,2,0,0
raphosorio_processed_1,good day father currently diagnosed chondrosarcoma type bone cancer ever,3,0,2
raphosorio_processed_2,humans defined limitations intentions god seem,3,0,2
raphosorio_processed_3,feel pressure getting closer,3,0,2
raphosorio_processed_4,scary,3,0,2
raphosorio_processed_5,awakened mag like net,3,0,2
raphosorio_processed_6,home alone done suddenly nag play toy nung bata amp,3,0,2
raphosorio_processed_7,professors joseph passed placed rank,3,0,2
raphosorio_processed_8,get ready awesome academic year computer science society breaks internet upcoming ics wreck week,3,0,2
raphosorio_processed_9,break means thesis,3,0,2
raphosorio_processed_10,cringe cringe cringe cringe,3,0,2
raphosorio_processed_11,happening thread,3,0,2
raphosorio_processed_12,serving nation giving love compassion become staff community development committee application form,3,0,2
raphosorio_processed_13,bad start,3,0,2
raphosorio_processed_14,step comfort zone join show expertise committee like may apply,3,0,2
raphosorio_processed_15,let play dangerous game sleep suspended,3,0,2
raphosorio_processed_16,happened,3,0,2
raphosorio_processed_17,there less hours left staff applications close come step think,3,0,2
raphosorio_processed_18,things quit trying please fearing change living past being afraid,3,0,2
raphosorio_processed_19,officers swear see new york hardworking blackpool police good luck,3,0,2
raphosorio_processed_20,decade passed organization formed family bloomed prepare evocative remarkable academic,3,0,2
raphosorio_processed_21,girl said hindi,3,0,2
raphosorio_processed_22,compliance single passenger policy,3,0,2
raphosorio_processed_23,day break wasted,3,0,2
raphosorio_processed_24,are ready tomorrow game bouncy just follow mechanics get chance win awesome prizes are,3,0,2
raphosorio_processed_25,forgotten demon,3,0,2
raphosorio_processed_26,may new staff,3,0,2
raphosorio_processed_27,thank mouse,3,0,2
raphosorio_processed_28,season finally join welcome season blast get chance win awesome prizes,3,0,2
raphosorio_processed_29,here nga,3,0,2
raphosorio_processed_30,daw every done chapter,3,0,2
raphosorio_processed_31,nothing,3,0,2
raphosorio_processed_32,ang para,3,0,2
raphosorio_processed_33,days till defence done still client tas still amp srs lets,3,0,2
raphosorio_processed_34,sharing one joy multiplies sharing one burden lightens nice,3,0,2
raphosorio_processed_35,thesis defended,3,0,2
raphosorio_processed_36,season episode frame,3,0,2
raphosorio_processed_37,wear next bus area,3,0,2
raphosorio_processed_38,skills require zero talent being time work ethic putting effort being positive being,3,0,2
raphosorio_processed_39,live twice greets filipino fans first time also research,3,0,2
raphosorio_processed_40,morning think great today,3,0,2
raphosorio_processed_41,bat ang weird feeling train,3,0,2
raphosorio_processed_42,game day approaching soon worry bouncy covered here sneak peek win,3,0,2
raphosorio_processed_43,boomer thesis panel,3,0,2
raphosorio_processed_44,wrong server come back,3,0,2
raphosorio_processed_45,biggest cause unhappiness keep occupied keep mind things help,3,0,2
raphosorio_processed_46,being positive requires consistency sometimes things situations test patience sometimes doubt,3,0,2
raphosorio_processed_47,classic,3,0,2
raphosorio_processed_48,kayo,3,0,2
raphosorio_processed_49,complete done interviewed client,3,0,2
raphosorio_processed_50,tech support life,3,0,2
raphosorio_processed_51,parang nung time singing,3,0,2
raphosorio_processed_52,forget study week preliminary exams relax take time reviewing lessons gone,3,0,2
raphosorio_processed_53,ano bat feed,3,0,2
raphosorio_processed_54,nga approach,3,0,2
raphosorio_processed_55,bouncy,3,0,2
raphosorio_processed_56,ross really thought stay phoebe know sorry,3,0,2
raphosorio_processed_57,lemma,3,0,2
raphosorio_processed_58,favorite memory nung conditional status regular,3,0,2
raphosorio_processed_59,catch coming september floor building check extended,3,0,2
raphosorio_processed_60,desperate comments,3,0,2
raphosorio_processed_61,here nag core mag compile design,3,0,2
raphosorio_processed_62,get ready hear stories experiences form speakers year better,3,0,2
raphosorio_processed_63,quiz,3,0,2
raphosorio_processed_64,one talented freshman denver permites created experience remember,3,0,2
raphosorio_processed_65,ano mas,3,0,2
raphosorio_processed_66,cut paste server,3,0,2
raphosorio_processed_67,published,3,0,2
raphosorio_processed_68,look joined community keep posted following,3,0,2
raphosorio_processed_69,para useful tongs customer nga,3,0,2
raphosorio_processed_70,leave one wolf alive sheep never safe,3,0,2
raphosorio_processed_71,duck hates water except wear riding favorite dog head,3,0,2
raphosorio_processed_72,successss,3,0,2
raphosorio_processed_73,computer science society presents perfect slumber party year css general assembly happening,3,0,2
raphosorio_processed_74,may done somehow playing victim,3,0,2
raphosorio_processed_75,pull regular next shem,3,0,2
raphosorio_processed_76,yeah yeah yeah yeah yeah come love,3,0,2
raphosorio_processed_77,tweets,3,0,2
raphosorio_processed_78,till presentation done awesome clutch still,3,0,2
raphosorio_processed_79,depression make less worthy,3,0,2
raphosorio_processed_80,para mag,3,0,2
raphosorio_processed_81,waited para,3,0,2
raphosorio_processed_82,alarm set done sleep,3,0,2
romualdjulian_processed_1,hay,2,1,0
romualdjulian_processed_2,yeah cousin,2,1,0
romualdjulian_processed_3,love wins,2,1,0
romualdjulian_processed_4,soledad traffic management,2,1,0
romualdjulian_processed_5,yay thanks,2,1,0
romualdjulian_processed_6,okeh,2,1,0
romualdjulian_processed_7,like,2,1,0
romualdjulian_processed_8,wag,2,1,0
romualdjulian_processed_9,why,2,1,0
romualdjulian_processed_10,after angelus thoughts mannequin challenge cool,2,1,0
romualdjulian_processed_11,missed favorite performers last let relive take look back performances,2,1,0
romualdjulian_processed_12,ano premiere,2,1,0
romualdjulian_processed_13,congratulations dance troupe runner,2,1,0
romualdjulian_processed_14,tara,2,1,0
romualdjulian_processed_15,wear see,2,1,0
romualdjulian_processed_16,tag teacher ano ano,2,1,0
romualdjulian_processed_17,brain anymore,2,1,0
romualdjulian_processed_18,dear thursday night please come fast sincerely student,2,1,0
romualdjulian_processed_19,russia many lipstick,2,1,0
romualdjulian_processed_20,ano,2,1,0
romualdjulian_processed_21,hoy,2,1,0
romualdjulian_processed_22,duration net,2,1,0
romualdjulian_processed_23,kat kat,2,1,0
romualdjulian_processed_24,visited dear lolos amp escaped today still praying cooking amp salad,2,1,0
romualdjulian_processed_25,nice one,2,1,0
romualdjulian_processed_26,done kat wear,2,1,0
romualdjulian_processed_27,happy birthday,2,1,0
romualdjulian_processed_28,brain,2,1,0
romualdjulian_processed_29,fast turn kayo wag kayo eat yak,2,1,0
romualdjulian_processed_30,shout ate grant helpful went kami open lab,2,1,0
romualdjulian_processed_31,nothing bang,2,1,0
romualdjulian_processed_32,comment seat,2,1,0
romualdjulian_processed_33,commercial again inquiry abs sucked instances indexed,2,1,0
romualdjulian_processed_34,nays nays gusto,2,1,0
romualdjulian_processed_35,free legal advice ever give statement police say home ignorant,2,1,0
romualdjulian_processed_36,ang,2,1,0
romualdjulian_processed_37,yay,2,1,0
romualdjulian_processed_38,wag ano serenade auntie para smooth,2,1,0
romualdjulian_processed_39,wear day longer applies,2,1,0
romualdjulian_processed_40,next time detected school,2,1,0
romualdjulian_processed_41,merry christmas cousins,2,1,0
romualdjulian_processed_42,still,2,1,0
romualdjulian_processed_43,goodbye para determination blood sweat ang investment para continue,2,1,0
romualdjulian_processed_44,nays,2,1,0
romualdjulian_processed_45,finals new,2,1,0
romualdjulian_processed_46,still,2,1,0
romualdjulian_processed_47,presenting third year performers,2,1,0
romualdjulian_processed_48,anger,2,1,0
romualdjulian_processed_49,tears lough jan,2,1,0
romualdjulian_processed_50,immaculate,2,1,0
romualdjulian_processed_51,atoll still,2,1,0
romualdjulian_processed_52,merry christmas,2,1,0
romualdjulian_processed_53,year band representative,2,1,0
romualdjulian_processed_54,winners,2,1,0
romualdjulian_processed_55,inflammation may new next shem,2,1,0
romualdjulian_processed_56,wag saturday,2,1,0
romualdjulian_processed_57,thanks support,2,1,0
romualdjulian_processed_58,bat sam,2,1,0
romualdjulian_processed_59,request form,2,1,0
romualdjulian_processed_60,vote batch band just favorite band photo choice quoted counted,2,1,0
romualdjulian_processed_61,length commercial,2,1,0
romualdjulian_processed_62,here recap happened last saturday night music fun delectable treats,2,1,0
romualdjulian_processed_63,tweets,2,1,0
romualdjulian_processed_64,tau ano,2,1,0
romualdjulian_processed_65,tara let,2,1,0
romualdjulian_processed_66,whole shem,2,1,0
romualdjulian_processed_67,thanks,2,1,0
RTeberio_processed_1,rent song,2,1,2
RTeberio_processed_2,informed ang cool mas games tas idol play,2,1,2
RTeberio_processed_3,giveaway winners like follow turn notifications win,2,1,2
RTeberio_processed_4,sorry boss,2,1,2
RTeberio_processed_5,auto,2,1,2
RTeberio_processed_6,exhibitionist appearance,2,1,2
RTeberio_processed_7,amp send name online mag sure,2,1,2
RTeberio_processed_8,done may,2,1,2
RTeberio_processed_9,tara,2,1,2
RTeberio_processed_10,there,2,1,2
RTeberio_processed_11,sorry harsh,2,1,2
RTeberio_processed_12,happening,2,1,2
RTeberio_processed_13,jesus king,2,1,2
RTeberio_processed_14,penny,2,1,2
RTeberio_processed_15,wing vibe,2,1,2
RTeberio_processed_16,alright true extra pair pro give away just will pick winner,2,1,2
RTeberio_processed_17,twitter,2,1,2
RTeberio_processed_18,now feel confident,2,1,2
RTeberio_processed_19,cap timeless,2,1,2
RTeberio_processed_20,interactions random,2,1,2
RTeberio_processed_21,sana get din,2,1,2
RTeberio_processed_22,amp send name last year nung goodwill year sure hang,2,1,2
RTeberio_processed_23,condolence,2,1,2
RTeberio_processed_24,scary,2,1,2
RTeberio_processed_25,char oks,2,1,2
RTeberio_processed_26,make plans lord determines steps,2,1,2
RTeberio_processed_27,inspired,2,1,2
RTeberio_processed_28,silent din,2,1,2
RTeberio_processed_29,brother workout regimen strengthen,2,1,2
RTeberio_processed_30,hater love mom,2,1,2
RTeberio_processed_31,may delicious south may car,2,1,2
RTeberio_processed_32,prink,2,1,2
RTeberio_processed_33,drama,2,1,2
RTeberio_processed_34,may sickness brain yon,2,1,2
RTeberio_processed_35,self preference,2,1,2
RTeberio_processed_36,mad brawl,2,1,2
RTeberio_processed_37,end era,2,1,2
RTeberio_processed_38,amp,2,1,2
RTeberio_processed_39,missing,2,1,2
RTeberio_processed_40,insert gas,2,1,2
RTeberio_processed_41,face,2,1,2
RTeberio_processed_42,pedagogy master,2,1,2
RTeberio_processed_43,wan listen damn,2,1,2
RTeberio_processed_44,motor kayo,2,1,2
RTeberio_processed_45,talk girls,2,1,2
RTeberio_processed_46,papa,2,1,2
RTeberio_processed_47,yes nga,2,1,2
RTeberio_processed_48,roughly proud,2,1,2
RTeberio_processed_49,there,2,1,2
RTeberio_processed_50,arbor,2,1,2
RTeberio_processed_51,crush,2,1,2
RTeberio_processed_52,tsk tsk,2,1,2
RTeberio_processed_53,desert minutes,2,1,2
RTeberio_processed_54,para different tao,2,1,2
RTeberio_processed_55,ugly scary,2,1,2
RTeberio_processed_56,around,2,1,2
RTeberio_processed_57,girls section department store char,2,1,2
RTeberio_processed_58,damn bright chill,2,1,2
RTeberio_processed_59,yes,2,1,2
RTeberio_processed_60,nga,2,1,2
RTeberio_processed_61,never,2,1,2
RTeberio_processed_62,here fuzz,2,1,2
RTeberio_processed_63,hours,2,1,2
RTeberio_processed_64,manila bay sponge cola,2,1,2
RTeberio_processed_65,biggest flex year,2,1,2
RTeberio_processed_66,tweets,2,1,2
RTeberio_processed_67,picture adversary,2,1,2
RTeberio_processed_68,amp send name game years like much yes date,2,1,2
RTeberio_processed_69,here broke,2,1,2
RTeberio_processed_70,silly,2,1,2
RTeberio_processed_71,mas look shooter remember,2,1,2
RTeberio_processed_72,published,2,1,2
RTeberio_processed_73,english awkwardness,2,1,2
RTeberio_processed_74,gusto shooter,2,1,2
RTeberio_processed_75,done,2,1,2
RTeberio_processed_76,side mirror,2,1,2
RTeberio_processed_77,android,2,1,2
RTeberio_processed_78,question,2,1,2
RTeberio_processed_79,mad,2,1,2
RTeberio_processed_80,day,2,1,2
ryanaveave_processed_1,time play catch,1,0,1
ryanaveave_processed_2,found reason talk anymore,1,0,1
ryanaveave_processed_3,remember wanted wanted treat like,1,0,1
ryanaveave_processed_4,blessed loved,1,0,1
ryanaveave_processed_5,mood atm,1,0,1
ryanaveave_processed_6,wine,1,0,1
ryanaveave_processed_7,ended high note great,1,0,1
ryanaveave_processed_8,there,1,0,1
ryanaveave_processed_9,bullshit sickness daw usual excuse wont work,1,0,1
ryanaveave_processed_10,haysss,1,0,1
ryanaveave_processed_11,dependent hindi wedding hindi determined,1,0,1
ryanaveave_processed_12,say goodbye wear heart still wants hold,1,0,1
ryanaveave_processed_13,feel value friendship fine,1,0,1
ryanaveave_processed_14,tara,1,0,1
ryanaveave_processed_15,strip club wear minor both beer none both yes exes,1,0,1
ryanaveave_processed_16,bought done,1,0,1
ryanaveave_processed_17,million times always choose,1,0,1
ryanaveave_processed_18,cleared schedule done hindi hindi,1,0,1
ryanaveave_processed_19,new,1,0,1
ryanaveave_processed_20,lieing stop,1,0,1
ryanaveave_processed_21,lets,1,0,1
ryanaveave_processed_22,use dun bar say,1,0,1
ryanaveave_processed_23,somewhere away shit,1,0,1
ryanaveave_processed_24,wanted fine,1,0,1
ryanaveave_processed_25,worry,1,0,1
ryanaveave_processed_26,may pizza,1,0,1
ryanaveave_processed_27,other,1,0,1
ryanaveave_processed_28,know got playing dirty pathetic way getting girl,1,0,1
ryanaveave_processed_29,bullshit,1,0,1
ryanaveave_processed_30,different tao nga,1,0,1
ryanaveave_processed_31,little gratitude nice,1,0,1
ryanaveave_processed_32,may get well,1,0,1
ryanaveave_processed_33,ang ran hindi tanga driver,1,0,1
ryanaveave_processed_34,its great loved,1,0,1
ryanaveave_processed_35,today new start,1,0,1
ryanaveave_processed_36,funny,1,0,1
ryanaveave_processed_37,day dun sana wag,1,0,1
ryanaveave_processed_38,damn love everyday,1,0,1
ryanaveave_processed_39,atoll,1,0,1
ryanaveave_processed_40,let cant wait later,1,0,1
ryanaveave_processed_41,crying heart,1,0,1
ryanaveave_processed_42,person anymore,1,0,1
ryanaveave_processed_43,solid,1,0,1
ryanaveave_processed_44,stop pretending,1,0,1
ryanaveave_processed_45,ano,1,0,1
ryanaveave_processed_46,dirty player,1,0,1
ryanaveave_processed_47,lights getting wait see,1,0,1
ryanaveave_processed_48,right,1,0,1
ryanaveave_processed_49,hope enjoyed dinner cause,1,0,1
ryanaveave_processed_50,why life full ups downs hindi,1,0,1
ryanaveave_processed_51,last night blast,1,0,1
ryanaveave_processed_52,wow waited,1,0,1
ryanaveave_processed_53,business talk haysss,1,0,1
ryanaveave_processed_54,wow para ask present,1,0,1
ryanaveave_processed_55,tired done,1,0,1
ryanaveave_processed_56,sad life,1,0,1
ryanaveave_processed_57,done,1,0,1
ryanaveave_processed_58,fuck,1,0,1
ryanaveave_processed_59,mins maybe,1,0,1
ryanaveave_processed_60,believe back,1,0,1
ryanaveave_processed_61,done good graphics oks,1,0,1
ryanaveave_processed_62,yes,1,0,1
ryanaveave_processed_63,but ano zone,1,0,1
ryanaveave_processed_64,sweet,1,0,1
ryanaveave_processed_65,tweets,1,0,1
ryanaveave_processed_66,its game part game robbery,1,0,1
ryanaveave_processed_67,thanks wonderful lunch best,1,0,1
ryanaveave_processed_68,night remember thanks know sana,1,0,1
ryanaveave_processed_69,motor deadly car,1,0,1
ryanaveave_processed_70,done,1,0,1
ryanaveave_processed_71,ang gusto falanga family,1,0,1
ryanaveave_processed_72,happy fun life hayssss,1,0,1
ryanaveave_processed_73,goodbye,1,0,1
Ryuuijii_processed_1,heaven,2,0,2
Ryuuijii_processed_2,malay,2,0,2
Ryuuijii_processed_3,mom still alive blessing,2,0,2
Ryuuijii_processed_4,parang gate,2,0,2
Ryuuijii_processed_5,solid one piece stampede solve one week,2,0,2
Ryuuijii_processed_6,mag tas,2,0,2
Ryuuijii_processed_7,sir,2,0,2
Ryuuijii_processed_8,nag work,2,0,2
Ryuuijii_processed_9,gate keeper,2,0,2
Ryuuijii_processed_10,ang gusto pang,2,0,2
Ryuuijii_processed_11,ana,2,0,2
Ryuuijii_processed_12,crush tara dali,2,0,2
Ryuuijii_processed_13,every plant,2,0,2
Ryuuijii_processed_14,parang laging ang,2,0,2
Ryuuijii_processed_15,ang,2,0,2
Ryuuijii_processed_16,end even matter,2,0,2
Ryuuijii_processed_17,danger,2,0,2
Ryuuijii_processed_18,need hello,2,0,2
Ryuuijii_processed_19,gusto fuck fucking stupid coward,2,0,2
Ryuuijii_processed_20,sana,2,0,2
Ryuuijii_processed_21,praise lord amen god loves,2,0,2
Ryuuijii_processed_22,super,2,0,2
Ryuuijii_processed_23,para,2,0,2
Ryuuijii_processed_24,may,2,0,2
Ryuuijii_processed_25,best power,2,0,2
Ryuuijii_processed_26,predator grand champions major congratulations stand first road,2,0,2
Ryuuijii_processed_27,ready move beat sound,2,0,2
Ryuuijii_processed_28,kayo,2,0,2
Ryuuijii_processed_29,albert,2,0,2
Ryuuijii_processed_30,chill got dis,2,0,2
Ryuuijii_processed_31,lucky pass exams,2,0,2
Ryuuijii_processed_32,told saw coming,2,0,2
Ryuuijii_processed_33,okay,2,0,2
Ryuuijii_processed_34,sana din,2,0,2
Ryuuijii_processed_35,may,2,0,2
Ryuuijii_processed_36,lah sad,2,0,2
Ryuuijii_processed_37,chill,2,0,2
Ryuuijii_processed_38,chill night,2,0,2
Ryuuijii_processed_39,sad,2,0,2
Ryuuijii_processed_40,prime leader transformer,2,0,2
Ryuuijii_processed_41,cup weather,2,0,2
Ryuuijii_processed_42,nag brownout tas mag,2,0,2
Ryuuijii_processed_43,single,2,0,2
Ryuuijii_processed_44,ano,2,0,2
Ryuuijii_processed_45,nga sana,2,0,2
Ryuuijii_processed_46,sana hindi,2,0,2
Ryuuijii_processed_47,first grand finalists international congratulations back back grand final,2,0,2
Ryuuijii_processed_48,ano,2,0,2
Ryuuijii_processed_49,area sir pesos,2,0,2
Ryuuijii_processed_50,life lucifer,2,0,2
Ryuuijii_processed_51,may girlfriend,2,0,2
Ryuuijii_processed_52,anonymous,2,0,2
Ryuuijii_processed_53,kayo,2,0,2
Ryuuijii_processed_54,crush,2,0,2
Ryuuijii_processed_55,letters queue letter,2,0,2
Ryuuijii_processed_56,girlfriend,2,0,2
Ryuuijii_processed_57,ooh hater,2,0,2
Ryuuijii_processed_58,tweets,2,0,2
Ryuuijii_processed_59,lss sorry advance cover,2,0,2
Ryuuijii_processed_60,daming,2,0,2
Ryuuijii_processed_61,cat ang,2,0,2
Ryuuijii_processed_62,share,2,0,2
Ryuuijii_processed_63,sticker,2,0,2
Ryuuijii_processed_64,ciao,2,0,2
Ryuuijii_processed_65,person comfort rain,2,0,2
Ryuuijii_processed_66,favorite weather favorite song december avenue,2,0,2
Ryuuijii_processed_67,curse satan hunt later,2,0,2
Ryuuijii_processed_68,want random mag,2,0,2
Ryuuijii_processed_69,tara,2,0,2
Ryuuijii_processed_70,idol idol,2,0,2
Ryuuijii_processed_71,lord ano plano,2,0,2
Ryuuijii_processed_72,crush loyal,2,0,2
Siboogieee_processed_1,cold,4,3,2
Siboogieee_processed_2,least romantic nga,4,3,2
Siboogieee_processed_3,bargained yet,4,3,2
Siboogieee_processed_4,dares critics file impeachment complaint allowing,4,3,2
Siboogieee_processed_5,know,4,3,2
Siboogieee_processed_6,money,4,3,2
Siboogieee_processed_7,fucking depressing,4,3,2
Siboogieee_processed_8,depressing,4,3,2
Siboogieee_processed_9,guess application results executive associates team heads computer science society,4,3,2
Siboogieee_processed_10,sale discount,4,3,2
Siboogieee_processed_11,fuck happened black mirror,4,3,2
Siboogieee_processed_12,who never surprise party thrown,4,3,2
Siboogieee_processed_13,wan sleep week,4,3,2
Siboogieee_processed_14,whatever stop rise top applications sports amp talent committee team head open,4,3,2
Siboogieee_processed_15,give taste,4,3,2
Siboogieee_processed_16,took spring semester consisted,4,3,2
Siboogieee_processed_17,never gets old,4,3,2
Siboogieee_processed_18,filipino food,4,3,2
Siboogieee_processed_19,lord kayo,4,3,2
Siboogieee_processed_20,more,4,3,2
Siboogieee_processed_21,stand meme,4,3,2
Siboogieee_processed_22,nun snapping live make morning sis,4,3,2
Siboogieee_processed_23,like night king shit,4,3,2
Siboogieee_processed_24,never threaten government but look people power,4,3,2
Siboogieee_processed_25,ang constitution,4,3,2
Siboogieee_processed_26,least,4,3,2
Siboogieee_processed_27,hoy piranha,4,3,2
Siboogieee_processed_28,show,4,3,2
Siboogieee_processed_29,ang,4,3,2
Siboogieee_processed_30,its too early,4,3,2
Siboogieee_processed_31,dis day hilarious,4,3,2
Siboogieee_processed_32,department water,4,3,2
Siboogieee_processed_33,options may,4,3,2
Siboogieee_processed_34,shit funny,4,3,2
Siboogieee_processed_35,miss sir,4,3,2
Siboogieee_processed_36,hope grades,4,3,2
Siboogieee_processed_37,drinking quiet night mins,4,3,2
Siboogieee_processed_38,ride love people fans made damn good video,4,3,2
Siboogieee_processed_39,priority ever,4,3,2
Siboogieee_processed_40,guess going school anymore,4,3,2
Siboogieee_processed_41,ops,4,3,2
Siboogieee_processed_42,much good time,4,3,2
Siboogieee_processed_43,ded,4,3,2
Siboogieee_processed_44,fuck,4,3,2
Siboogieee_processed_45,blessing feed cute pups,4,3,2
Siboogieee_processed_46,ang productive,4,3,2
Siboogieee_processed_47,done,4,3,2
Siboogieee_processed_48,ang give cheat codes,4,3,2
Siboogieee_processed_49,nga,4,3,2
Siboogieee_processed_50,releasing realest expect much online shopping,4,3,2
Siboogieee_processed_51,yes,4,3,2
Siboogieee_processed_52,fuck,4,3,2
Siboogieee_processed_53,smart,4,3,2
Siboogieee_processed_54,endgame,4,3,2
Siboogieee_processed_55,time fuck,4,3,2
Siboogieee_processed_56,relate maybe,4,3,2
Siboogieee_processed_57,tweets,4,3,2
Siboogieee_processed_58,shading ballots sur shit enough convince election was failure,4,3,2
Siboogieee_processed_59,alis,4,3,2
Siboogieee_processed_60,choice,4,3,2
Siboogieee_processed_61,internet,4,3,2
Siboogieee_processed_62,may adult feel may dun,4,3,2
Siboogieee_processed_63,fucking oust,4,3,2
Siboogieee_processed_64,need,4,3,2
Siboogieee_processed_65,relevant information spread ceaseless communication applications publicity committee team head open,4,3,2
Siboogieee_processed_66,bong,4,3,2
Siboogieee_processed_67,dis start,4,3,2
sirkobyyy_processed_1,oks basketball ano,1,0,0
sirkobyyy_processed_2,tipsy batas royal rumble finals,1,0,0
sirkobyyy_processed_3,needed,1,0,0
sirkobyyy_processed_4,dugong ortega,1,0,0
sirkobyyy_processed_5,wag,1,0,0
sirkobyyy_processed_6,hindi,1,0,0
sirkobyyy_processed_7,not bad run young team comeback stronger,1,0,0
sirkobyyy_processed_8,there one ever right cast stone chose grace,1,0,0
sirkobyyy_processed_9,art din prof,1,0,0
sirkobyyy_processed_10,feels like always move step forward take steps backward,1,0,0
sirkobyyy_processed_11,see wednesday,1,0,0
sirkobyyy_processed_12,classics,1,0,0
sirkobyyy_processed_13,wag,1,0,0
sirkobyyy_processed_14,all dds talking positivity supporting instead complaining understanding,1,0,0
sirkobyyy_processed_15,mind says continue coding heart says write songs,1,0,0
sirkobyyy_processed_16,fangs marshall battle yon always best crowd,1,0,0
sirkobyyy_processed_17,bet,1,0,0
sirkobyyy_processed_18,aching timeline,1,0,0
sirkobyyy_processed_19,prioritizing inner peace done dealing crap,1,0,0
sirkobyyy_processed_20,killer hay,1,0,0
sirkobyyy_processed_21,parang,1,0,0
sirkobyyy_processed_22,items shipping,1,0,0
sirkobyyy_processed_23,actually basketball section,1,0,0
sirkobyyy_processed_24,art bida bida,1,0,0
sirkobyyy_processed_25,sleeping literally problem,1,0,0
sirkobyyy_processed_26,sir,1,0,0
sirkobyyy_processed_27,momentous represent quick catch party,1,0,0
sirkobyyy_processed_28,amp,1,0,0
sirkobyyy_processed_29,shallow para teacher see,1,0,0
sirkobyyy_processed_30,grace sufficient power made perfect weakness,1,0,0
sirkobyyy_processed_31,give,1,0,0
sirkobyyy_processed_32,gen math nung grade minutes lecture discrete,1,0,0
sirkobyyy_processed_33,twenty nineteen,1,0,0
sirkobyyy_processed_34,gusto,1,0,0
sirkobyyy_processed_35,church anniversary,1,0,0
sirkobyyy_processed_36,para long quiz discrete,1,0,0
sirkobyyy_processed_37,let sails heart sometimes losing control giving superior good thing happy sunday,1,0,0
sirkobyyy_processed_38,sorry par nung,1,0,0
sirkobyyy_processed_39,machine problem long quiz discrete math bless lord,1,0,0
sirkobyyy_processed_40,silence,1,0,0
sirkobyyy_processed_41,listen ever feel like giving laban everyday,1,0,0
sirkobyyy_processed_42,finals bound baby,1,0,0
sirkobyyy_processed_43,piste extinct project amp jeep,1,0,0
sirkobyyy_processed_44,berry wrong,1,0,0
sirkobyyy_processed_45,sorry last yon,1,0,0
sirkobyyy_processed_46,chains gone set free accepting little little reaching complete healing,1,0,0
sirkobyyy_processed_47,sing love forever lately week,1,0,0
sirkobyyy_processed_48,tweets,1,0,0
sirkobyyy_processed_49,wag mag college,1,0,0
sirkobyyy_processed_50,tara nga par,1,0,0
sirkobyyy_processed_51,soon,1,0,0
sirkobyyy_processed_52,wag first,1,0,0
sirkobyyy_processed_53,sana may person,1,0,0
sirkobyyy_processed_54,mas pang art requirements,1,0,0
sirkobyyy_processed_55,thank,1,0,0
sirkobyyy_processed_56,nga fitness,1,0,0
sirkobyyy_processed_57,impulsive,1,0,0
sirkobyyy_processed_58,sana always,1,0,0
sirkobyyy_processed_59,heartaches bitterness pain fears doubts unhealthy mindset draining relationships hope get,1,0,0
sirkobyyy_processed_60,ending yon sir tho wrong call nung foul jericho,1,0,0
sirkobyyy_processed_61,boss,1,0,0
sirkobyyy_processed_62,next year,1,0,0
sirkobyyy_processed_63,eyes well,1,0,0
sirkobyyy_processed_64,future,1,0,0
sirkobyyy_processed_65,hindi months,1,0,0
SuperHazel12_processed_1,three days left word day means panda parang ang,3,3,1
SuperHazel12_processed_2,hay,3,3,1
SuperHazel12_processed_3,couch washed yrs,3,3,1
SuperHazel12_processed_4,trees see light further wander skylight fades night colorful dream sight,3,3,1
SuperHazel12_processed_5,wait second hold right there look interesting smarter iss overcome handle challenges,3,3,1
SuperHazel12_processed_6,congratulations new panda directors apprentices welcome panda family,3,3,1
SuperHazel12_processed_7,please hospital much,3,3,1
SuperHazel12_processed_8,information reach social media accounts twitter,3,3,1
SuperHazel12_processed_9,let greet scarlet central director communication hazel noble panda,3,3,1
SuperHazel12_processed_10,two days left word day means book ang book mandarin,3,3,1
SuperHazel12_processed_11,pandas years scarlet devoting introducing preserving different,3,3,1
SuperHazel12_processed_12,outstanding move,3,3,1
SuperHazel12_processed_13,secretary champion along secretaries various organizations gathered,3,3,1
SuperHazel12_processed_14,miss,3,3,1
SuperHazel12_processed_15,before after,3,3,1
SuperHazel12_processed_16,one day left word day means note free scarlet members non scarlet,3,3,1
SuperHazel12_processed_17,free dice game come join fun tan parking lot celebrate,3,3,1
SuperHazel12_processed_18,every plant,3,3,1
SuperHazel12_processed_19,aside fun learning experience take home secretariat essentials,3,3,1
SuperHazel12_processed_20,forget drop booth plaza mayor september trivia there,3,3,1
SuperHazel12_processed_21,two days left finally get meet greet every scarlet unit members day,3,3,1
SuperHazel12_processed_22,time judge outfits makeup year ball,3,3,1
SuperHazel12_processed_23,october deadline payments given treasurer october distribution notebooks lace note,3,3,1
SuperHazel12_processed_24,there one good girl,3,3,1
SuperHazel12_processed_25,join panda officer,3,3,1
SuperHazel12_processed_26,one day left one sleep away day dreams night,3,3,1
SuperHazel12_processed_27,want never got never done preliminary examinations,3,3,1
