A_Attr,S_Attr,BOW_Sum,Word_Score,Norm,Total_Words,Label
3,0,3,0.788,0,more,0
3,0,6,1.195,1,more,0
3,0,4,0.297,2,less,0
3,0,7,-3.002,3,less,0
3,0,2,1.133,0,more,0
3,0,7,3.157,0,more,0
3,0,3,0.19799999999999995,1,equal,0
3,0,5,2.489,0,more,0
3,0,3,-1.2670000000000001,1,more,0
3,0,8,-4.492,6,less,0
3,0,3,0.28200000000000003,1,equal,0
3,0,2,0.664,1,equal,0
3,0,5,1.745,0,more,0
3,0,8,1.073,2,more,0
3,0,3,1.201,0,more,0
3,0,2,0.98,0,more,0
3,0,3,1.008,0,more,0
3,0,7,-0.9220000000000002,5,less,0
3,0,6,-1.474,3,less,0
3,0,2,2.8280000000000003,0,more,0
3,0,4,0.5380000000000001,1,more,0
3,0,7,1.3679999999999999,3,less,0
3,0,5,0.263,1,more,0
3,0,2,0.901,0,more,0
3,0,9,3.789,1,more,0
3,0,6,-1.231,1,more,0
3,0,3,0.32,0,more,0
3,0,1,-1.686,1,less,0
3,0,8,4.301000000000001,1,more,0
3,0,3,0.4059999999999999,1,more,0
3,0,3,0.885,0,more,0
3,0,1,0.777,0,more,0
3,0,4,1.831,0,more,0
3,0,9,2.1929999999999996,2,more,0
3,0,7,0.002000000000000113,4,less,0
3,0,3,-1.174,1,equal,0
3,0,6,1.0170000000000001,1,more,0
3,0,6,0.601,2,more,0
3,0,3,2.138,0,more,0
3,0,4,0.26699999999999996,1,equal,0
3,0,7,1.1239999999999999,1,more,0
3,0,5,1.392,2,more,0
3,0,4,2.1559999999999997,0,more,0
3,0,2,0.752,0,more,0
3,0,5,0.15599999999999986,1,more,0
3,0,2,-1.0139999999999998,1,equal,0
3,0,1,0.962,0,more,0
3,0,4,1.894,0,more,0
3,0,3,1.759,0,more,0
3,0,8,0.4259999999999998,4,less,0
3,0,5,2.798,0,more,0
3,0,5,1.8090000000000002,1,more,0
3,0,1,0.573,0,more,0
3,0,2,-0.335,1,less,0
3,0,5,3.029,0,more,0
3,0,6,2.4610000000000003,0,more,0
3,0,9,0.5939999999999999,2,more,0
3,0,5,-0.24999999999999997,2,equal,0
3,0,2,0.26,0,more,0
2,0,2,0.28,0,more,0
2,0,2,1.5739999999999998,0,more,0
2,0,3,0.276,0,more,0
2,0,4,0.863,1,more,0
2,0,2,0.594,0,more,0
2,0,2,-0.978,2,less,0
2,0,1,-1.308,1,less,0
2,0,1,-0.082,1,less,0
2,0,2,-1.601,2,less,0
2,0,6,1.9410000000000003,1,more,0
2,0,11,0.2239999999999999,4,more,0
2,0,4,-1.181,2,less,0
2,0,1,0.453,0,more,0
2,0,2,1.53,0,more,0
2,0,2,0.3320000000000001,1,equal,0
2,0,4,0.7370000000000001,0,more,0
2,0,5,-1.076,1,equal,0
2,0,3,-0.236,1,less,0
2,0,2,1.067,1,equal,0
2,0,3,1.815,1,more,0
2,0,6,1.385,1,more,0
2,0,3,1.244,1,more,0
2,0,5,-0.835,1,more,0
2,0,1,0,0,equal,0
2,0,4,0.8190000000000001,1,more,0
2,0,4,0.88,1,more,0
2,0,1,0,0,more,0
2,0,1,-1.383,1,less,0
2,0,6,1.568,1,more,0
2,0,8,2.186,0,more,0
2,0,6,1.081,2,more,0
2,0,1,1.576,0,more,0
2,0,3,-1.3900000000000001,2,less,0
2,0,2,1.345,0,more,0
2,0,2,0.532,0,more,0
2,0,2,-1.711,2,less,0
2,0,3,0.956,0,more,0
2,0,2,1.464,1,equal,0
2,0,3,0.52,0,more,0
2,0,6,-1.255,1,more,0
2,0,7,0.002000000000000113,2,more,0
2,0,4,0.09599999999999997,1,equal,0
2,0,3,-0.32100000000000006,1,equal,0
2,0,4,1.884,0,more,0
2,0,2,1.149,0,more,0
2,0,1,-1.236,1,less,0
2,0,5,-2.025,3,less,0
2,0,2,0.156,0,more,0
2,0,5,-2.227,3,less,0
2,0,4,-0.08499999999999999,1,equal,0
2,0,5,3.7479999999999998,0,more,0
2,0,1,1.36,0,more,0
2,0,2,0.658,0,more,0
2,0,3,0.937,0,more,0
2,0,3,0.581,0,more,0
2,0,3,-1.3159999999999998,1,equal,0
2,0,1,0.267,0,more,0
2,0,2,0.248,0,more,0
2,0,1,-0.651,1,less,0
2,0,2,-0.281,2,less,0
2,0,1,0,0,equal,0
2,0,6,0.7859999999999999,1,more,0
2,0,2,-0.469,2,less,0
2,0,5,1.377,1,more,0
2,0,3,-0.251,1,equal,0
2,0,4,-1.906,1,equal,0
2,0,4,0.253,1,more,0
2,0,6,2.752,0,more,0
2,0,3,1.6500000000000001,0,more,0
2,0,1,0.924,0,more,0
2,0,1,0.499,0,more,0
2,0,1,0,0,equal,0
2,0,4,-3.202,2,less,0
2,0,5,0.1859999999999999,1,more,0
2,0,1,-0.048,1,less,0
2,0,4,1.6680000000000001,1,more,0
2,0,3,1.265,0,more,0
2,0,6,0.613,1,more,0
2,0,1,0.573,0,more,0
2,0,3,1.228,1,more,0
2,0,3,0.874,2,less,0
2,0,1,1.38,0,more,0
2,0,5,0.9470000000000001,2,equal,0
3,0,10,-2.551,4,equal,2
3,0,6,1.208,1,more,2
3,0,4,-1.091,3,less,2
3,0,1,-0.729,1,less,2
3,0,4,-0.23500000000000004,2,less,2
3,0,10,0.3530000000000002,3,more,2
3,0,5,-0.364,2,more,2
3,0,14,-0.22400000000000025,6,equal,2
3,0,3,-0.382,3,less,2
3,0,4,-2.876,4,less,2
3,0,2,-0.219,1,equal,2
3,0,12,4.45,1,more,2
3,0,2,-1.454,1,equal,2
3,0,10,3.5509999999999993,1,more,2
3,0,6,-0.9789999999999999,2,more,2
3,0,1,-1.345,1,less,2
3,0,10,-0.886,4,less,2
3,0,10,-3.063,5,less,2
3,0,10,-0.07999999999999985,4,less,2
3,0,10,3.504,1,more,2
3,0,3,0.576,0,more,2
3,0,4,-0.47300000000000003,2,equal,2
3,0,3,-0.8140000000000001,2,less,2
3,0,14,5.3919999999999995,2,more,2
3,0,2,-0.17100000000000004,1,equal,2
3,0,3,0.191,0,more,2
3,0,2,1.695,1,equal,2
3,0,11,8.596,2,more,2
3,0,2,0.299,0,more,2
3,0,4,0.26399999999999996,1,equal,2
3,0,1,0,0,equal,2
3,0,2,0.6569999999999999,0,more,2
3,0,11,-0.359,4,less,2
3,0,9,5.176000000000001,1,more,2
3,0,2,-0.159,1,equal,2
3,0,3,0.082,1,more,2
3,0,4,-0.395,1,equal,2
3,0,13,4.194000000000001,2,more,2
3,0,9,3.2090000000000005,1,more,2
3,0,4,0.513,0,more,2
3,0,5,0.09599999999999986,2,more,2
3,0,11,3.4,3,more,2
3,0,3,-0.6090000000000001,2,less,2
3,0,4,-1.608,2,less,2
3,0,9,-0.81,3,equal,2
3,0,11,0.823,5,less,2
3,0,1,1.288,0,more,2
3,0,1,0.924,0,more,2
3,0,4,1.442,0,more,2
3,0,3,1.116,0,more,2
3,0,4,1.434,0,more,2
3,0,11,-1.8729999999999998,6,less,2
3,0,3,0.126,1,more,2
3,0,2,1.292,0,more,2
3,0,1,0.262,0,more,2
3,0,7,-1.072,3,less,2
3,0,1,0,0,more,2
3,0,6,1.518,1,more,2
3,0,7,1.8599999999999999,2,more,2
3,0,2,0.451,1,equal,2
3,0,6,2.519,0,more,2
3,0,9,2.1550000000000002,1,more,2
3,0,1,-0.142,1,less,2
3,0,8,3.531,1,more,2
3,0,2,0.173,1,equal,2
3,0,3,-1.165,3,less,2
3,0,1,1.347,0,more,2
3,0,6,4.676,0,more,2
3,0,5,1.9869999999999997,1,more,2
3,0,7,1.3760000000000001,1,more,2
3,0,9,-2.292,5,less,2
3,0,1,0,0,more,2
3,0,12,1.095,4,more,2
3,0,5,-0.745,2,less,2
3,0,4,0.672,1,more,2
3,0,7,2.856,0,more,2
3,0,1,0.573,0,more,2
3,0,6,0.9000000000000001,2,equal,2
3,0,4,-0.17800000000000016,1,equal,2
3,0,2,1.261,0,more,2
3,0,2,-0.5730000000000001,1,equal,2
3,0,4,-0.713,2,less,2
2,1,1,-0.098,1,less,0
2,1,2,0.622,0,more,0
2,1,2,2.079,0,more,0
2,1,3,-0.9810000000000001,1,more,0
2,1,2,3.147,0,more,0
2,1,1,0,0,more,0
2,1,1,0,0,equal,0
2,1,1,0.315,0,more,0
2,1,1,0,0,equal,0
2,1,6,2.618,0,more,0
2,1,10,2.445,1,more,0
2,1,2,-0.0050000000000000044,1,equal,0
2,1,4,4.021000000000001,0,more,0
2,1,1,0.355,0,more,0
2,1,2,0.162,0,more,0
2,1,4,0.40700000000000003,2,equal,0
2,1,2,-1.533,2,less,0
2,1,8,0.32999999999999996,2,more,0
2,1,3,0.6990000000000001,0,more,0
2,1,1,-0.13,1,less,0
2,1,1,0.305,0,more,0
2,1,2,-0.812,2,less,0
2,1,2,0.708,0,more,0
2,1,11,0.5850000000000001,4,more,0
2,1,2,1.171,0,more,0
2,1,3,0.516,0,more,0
2,1,2,2.8280000000000003,0,more,0
2,1,1,-0.268,1,less,0
2,1,7,2.6119999999999997,1,more,0
2,1,8,3.136,2,more,0
2,1,2,0.265,0,more,0
2,1,2,0.794,1,equal,0
2,1,7,1.4669999999999999,1,more,0
2,1,3,-0.146,1,more,0
2,1,10,2.62,2,more,0
2,1,1,0.091,0,more,0
2,1,1,1.263,0,more,0
2,1,6,3.268,1,more,0
2,1,4,2.053,0,more,0
2,1,4,-0.512,2,less,0
2,1,3,2.061,0,more,0
2,1,1,0,0,equal,0
2,1,9,1.932,3,more,0
2,1,1,0,0,more,0
2,1,2,-0.251,1,less,0
2,1,1,0,0,equal,0
2,1,4,1.022,1,equal,0
2,1,1,-0.246,1,less,0
2,1,3,-1.379,2,less,0
2,1,1,1.673,0,more,0
2,1,2,0,0,more,0
2,1,2,1.755,0,more,0
2,1,3,1.028,0,more,0
2,1,1,0.749,0,more,0
2,1,5,-0.43200000000000005,1,equal,0
2,1,2,0.242,1,equal,0
2,1,2,2.659,0,more,0
2,1,2,0.418,0,more,0
2,1,2,0.984,0,more,0
2,1,10,6.063000000000001,0,more,0
2,1,2,0.427,1,equal,0
2,1,10,2.961,2,more,0
2,1,1,0.573,0,more,0
2,1,2,-0.066,1,equal,0
2,1,2,0.355,0,more,0
2,1,2,0.757,0,more,0
2,1,1,1.884,0,more,0
2,1,2,1.174,0,more,2
2,1,8,3.4559999999999995,1,more,2
2,1,7,4.465,1,more,2
2,1,2,-1.23,1,equal,2
2,1,1,-0.051,1,less,2
2,1,2,0.629,0,more,2
2,1,6,2.307,1,more,2
2,1,2,0,0,equal,2
2,1,1,0.355,0,more,2
2,1,1,0,0,equal,2
2,1,2,-2.0140000000000002,2,less,2
2,1,1,-0.426,1,less,2
2,1,2,0.938,0,more,2
2,1,1,0.19,0,more,2
2,1,2,0.9430000000000001,0,more,2
2,1,11,2.598,1,more,2
2,1,1,0.434,0,more,2
2,1,3,0.41500000000000004,1,equal,2
2,1,2,2.402,0,more,2
2,1,2,0.652,0,more,2
2,1,3,0.779,0,more,2
2,1,10,2.8700000000000006,1,more,2
2,1,1,-0.966,1,less,2
2,1,1,-0.729,1,less,2
2,1,2,1.036,0,more,2
2,1,5,0.718,1,more,2
2,1,1,1.853,0,more,2
2,1,2,0.661,1,equal,2
2,1,4,0.921,2,equal,2
2,1,3,1.538,1,more,2
2,1,5,0.6539999999999999,1,more,2
2,1,1,0,0,more,2
2,1,1,-0.31,1,less,2
2,1,4,-1.942,2,less,2
2,1,2,1.3679999999999999,0,more,2
2,1,2,-0.2879999999999999,1,equal,2
2,1,2,-0.325,1,less,2
2,1,1,-0.095,1,less,2
2,1,1,-1.978,1,less,2
2,1,2,-0.65,1,equal,2
2,1,1,0,0,equal,2
2,1,2,0.577,0,more,2
2,1,3,-1.034,2,less,2
2,1,2,0.8130000000000001,1,equal,2
2,1,2,0.7549999999999999,0,more,2
2,1,1,-0.133,1,less,2
2,1,2,1.137,0,more,2
2,1,2,2.021,0,more,2
2,1,1,0,0,equal,2
2,1,1,0.56,0,more,2
2,1,1,0.436,0,more,2
2,1,2,-0.876,2,less,2
2,1,2,-0.132,1,equal,2
2,1,3,0.5389999999999999,1,equal,2
2,1,2,-1.676,2,less,2
2,1,1,0,0,equal,2
2,1,5,1.532,1,more,2
2,1,3,0.18400000000000005,1,more,2
2,1,1,0.838,0,more,2
2,1,1,0.299,0,more,2
2,1,1,0,0,equal,2
2,1,2,0.469,0,more,2
2,1,1,-0.495,1,less,2
2,1,4,1.485,0,more,2
2,1,3,0.906,0,more,2
2,1,1,0.573,0,more,2
2,1,2,0.563,0,more,2
2,1,9,2.865,1,more,2
2,1,2,-1.979,1,less,2
2,1,1,0.355,0,more,2
2,1,4,2.8259999999999996,0,more,2
2,1,1,1.347,0,more,2
2,1,2,-0.46900000000000003,2,less,2
2,1,2,1.107,1,equal,2
2,1,1,0,0,equal,2
2,1,2,0.033,0,more,2
2,1,1,0.571,0,more,2
2,1,1,0.712,0,more,2
2,1,1,-1.045,1,less,2
2,1,1,0.287,0,more,2
1,0,3,1.081,0,more,1
1,0,4,-1.145,2,equal,1
1,0,5,1.249,0,more,1
1,0,2,3.0909999999999997,0,more,1
1,0,2,-0.394,1,equal,1
1,0,1,0.775,0,more,1
1,0,4,0.14,0,more,1
1,0,1,0,0,equal,1
1,0,7,-3.3049999999999997,4,less,1
1,0,1,0,0,more,1
1,0,5,0.2529999999999998,1,more,1
1,0,7,-1.483,3,less,1
1,0,4,1.113,1,more,1
1,0,1,0.355,0,more,1
1,0,10,0.9310000000000003,3,more,1
1,0,2,0.505,0,more,1
1,0,4,0.902,0,more,1
1,0,5,0.302,1,more,1
1,0,1,0,0,equal,1
1,0,2,-0.493,2,less,1
1,0,1,0,0,equal,1
1,0,4,-0.12700000000000003,1,equal,1
1,0,3,-0.875,1,less,1
1,0,2,0.706,0,more,1
1,0,1,-0.386,1,less,1
1,0,2,0.357,0,more,1
1,0,1,0,0,equal,1
1,0,8,-0.2770000000000001,3,less,1
1,0,1,-0.516,1,less,1
1,0,3,0.27199999999999996,1,equal,1
1,0,3,3.8310000000000004,0,more,1
1,0,3,0,0,equal,1
1,0,5,-0.902,2,more,1
1,0,3,0.783,0,more,1
1,0,3,0.213,0,more,1
1,0,1,1.273,0,more,1
1,0,4,0.37899999999999995,1,more,1
1,0,3,-0.006000000000000005,1,more,1
1,0,1,0,0,more,1
1,0,4,-1.2610000000000001,2,less,1
1,0,2,-2.2929999999999997,2,less,1
1,0,2,-1.053,1,equal,1
1,0,1,0.225,0,more,1
1,0,2,-0.16200000000000003,1,equal,1
1,0,1,-0.13,1,less,1
1,0,2,-0.158,2,less,1
1,0,4,-0.39499999999999996,2,less,1
1,0,1,0,0,equal,1
1,0,4,1.8649999999999998,1,more,1
1,0,6,0.249,1,more,1
1,0,3,1.251,0,more,1
1,0,2,-0.7110000000000001,1,equal,1
1,0,3,0.542,0,more,1
1,0,4,0.994,0,more,1
1,0,2,-0.989,1,less,1
1,0,2,-2.773,1,equal,1
1,0,1,0,0,equal,1
1,0,1,-0.875,1,less,1
1,0,2,-0.004999999999999949,1,equal,1
1,0,2,0.546,0,more,1
1,0,4,0.429,0,more,1
1,0,1,0.838,0,more,1
1,0,3,0.317,1,equal,1
1,0,1,1.365,0,more,1
1,0,1,0.573,0,more,1
1,0,5,-0.7729999999999999,1,more,1
1,0,4,3.9339999999999997,0,more,1
1,0,5,2.838,0,more,1
1,0,3,-0.8500000000000001,3,less,1
1,0,1,0,0,equal,1
1,0,4,0.23099999999999998,1,more,1
1,0,4,2.785,0,more,1
1,0,1,-1.378,1,less,1
2,0,1,0.834,0,more,2
2,0,1,-0.583,1,less,2
2,0,4,2.02,1,more,2
2,0,2,-0.07,1,equal,2
2,0,7,1.326,1,more,2
2,0,2,1.318,0,more,2
2,0,1,1.379,0,more,2
2,0,2,0.727,0,more,2
2,0,2,-0.04000000000000001,1,equal,2
2,0,3,-0.8180000000000001,2,less,2
2,0,1,-0.18,1,less,2
2,0,3,1.1909999999999998,0,more,2
2,0,2,0.178,0,more,2
2,0,3,0.155,0,more,2
2,0,1,0.091,0,more,2
2,0,3,0.04,0,more,2
2,0,1,-0.447,1,less,2
2,0,2,1.446,0,more,2
2,0,5,-3.868,5,less,2
2,0,1,0.117,0,more,2
2,0,5,4.816,0,more,2
2,0,1,0.041,0,more,2
2,0,1,0.566,0,more,2
2,0,1,0,0,equal,2
2,0,2,-0.138,1,less,2
2,0,8,4.99,1,more,2
2,0,4,0.955,1,more,2
2,0,1,0.924,0,more,2
2,0,1,0.972,0,more,2
2,0,3,0.49700000000000005,1,equal,2
2,0,3,-0.396,1,more,2
2,0,3,0.10100000000000003,1,equal,2
2,0,1,0.31,0,more,2
2,0,2,0.779,0,more,2
2,0,1,0,0,equal,2
2,0,2,-3.098,2,less,2
2,0,1,0.934,0,more,2
2,0,2,1.239,0,more,2
2,0,1,-2.996,1,less,2
2,0,3,-0.0009999999999998899,1,more,2
2,0,2,0.16800000000000004,1,equal,2
2,0,4,1.416,1,more,2
2,0,1,0.207,0,more,2
2,0,1,-0.13,1,less,2
2,0,2,0.416,0,more,2
2,0,2,0.273,0,more,2
2,0,9,4.414,1,more,2
2,0,1,-0.13,1,less,2
2,0,3,0.855,1,equal,2
2,0,2,0.223,0,more,2
2,0,2,0.212,0,more,2
2,0,1,0.837,0,more,2
2,0,1,0.924,0,more,2
2,0,1,0.436,0,more,2
2,0,3,-0.359,1,more,2
2,0,1,0.212,0,more,2
2,0,2,1.195,0,more,2
2,0,1,0.573,0,more,2
2,0,4,1.366,1,more,2
2,0,1,0.623,0,more,2
2,0,2,-0.345,1,equal,2
2,0,1,1.173,0,more,2
2,0,1,0.632,0,more,2
2,0,1,1.69,0,more,2
2,0,3,-0.95,2,less,2
2,0,6,3.554,2,more,2
2,0,4,-0.6920000000000001,2,less,2
2,0,3,1.347,0,more,2
2,0,1,0.355,0,more,2
2,0,2,1.392,0,more,2
2,0,3,0.6559999999999999,1,more,2
2,0,2,1.084,0,more,2
4,3,1,-1.148,1,less,2
4,3,3,1.298,0,more,2
4,3,2,0,0,more,2
4,3,6,0.41800000000000004,2,more,2
4,3,1,0,0,equal,2
4,3,1,-0.213,1,less,2
4,3,2,-3.207,2,less,2
4,3,1,-2.428,1,less,2
4,3,10,0.9190000000000002,3,more,2
4,3,2,0.877,0,more,2
4,3,4,-1.9419999999999997,2,equal,2
4,3,5,1.014,1,more,2
4,3,3,-0.8089999999999999,3,less,2
4,3,12,2.2699999999999996,4,more,2
4,3,2,0.615,0,more,2
4,3,4,0.21299999999999997,1,more,2
4,3,3,0,0,equal,2
4,3,2,1.086,0,more,2
4,3,2,1.423,0,more,2
4,3,1,0,0,equal,2
4,3,2,1.087,0,more,2
4,3,6,0.7010000000000001,1,more,2
4,3,4,-0.19500000000000006,1,more,2
4,3,7,0.922,2,more,2
4,3,2,0.242,0,more,2
4,3,1,0,0,equal,2
4,3,2,0.305,0,more,2
4,3,1,0,0,equal,2
4,3,1,0.091,0,more,2
4,3,3,0,0,equal,2
4,3,3,1.471,1,more,2
4,3,2,-0.03699999999999999,1,equal,2
4,3,2,0.121,0,more,2
4,3,2,0.3979999999999999,1,equal,2
4,3,2,-0.30699999999999994,1,equal,2
4,3,2,0.301,1,equal,2
4,3,4,0.649,1,more,2
4,3,8,1.5529999999999997,1,more,2
4,3,2,0.041,0,more,2
4,3,4,-2.027,3,less,2
4,3,1,0.012,0,more,2
4,3,3,0.294,0,more,2
4,3,1,-0.853,1,less,2
4,3,1,-0.875,1,less,2
4,3,4,3.295,0,more,2
4,3,2,1.272,0,more,2
4,3,1,0,0,equal,2
4,3,4,-0.039,2,less,2
4,3,1,0.299,0,more,2
4,3,6,1.9809999999999999,0,more,2
4,3,1,0.838,0,more,2
4,3,1,-0.875,1,less,2
4,3,1,1.115,0,more,2
4,3,1,0,0,more,2
4,3,2,-0.581,1,equal,2
4,3,2,0.7290000000000001,0,more,2
4,3,1,0.573,0,more,2
4,3,9,-1.65,4,less,2
4,3,1,1.568,0,more,2
4,3,1,0.964,0,more,2
4,3,1,-0.718,1,less,2
4,3,5,-1.1980000000000002,3,less,2
4,3,2,-0.779,1,equal,2
4,3,1,0,0,equal,2
4,3,11,4.1049999999999995,2,more,2
4,3,1,0.336,0,more,2
4,3,2,-0.224,1,equal,2
1,0,3,0.16399999999999998,2,less,0
1,0,5,0.4109999999999999,2,more,0
1,0,1,0,0,equal,0
1,0,2,0,0,more,0
1,0,1,0.315,0,more,0
1,0,1,0.156,0,more,0
1,0,7,-0.2880000000000001,1,more,0
1,0,8,1.48,0,more,0
1,0,3,1.1720000000000002,0,more,0
1,0,9,1.4190000000000003,3,equal,0
1,0,2,0.039,0,more,0
1,0,1,1.064,0,more,0
1,0,1,0.315,0,more,0
1,0,8,3.0440000000000005,2,more,0
1,0,8,1.854,1,more,0
1,0,7,1.051,1,more,0
1,0,1,0.452,0,more,0
1,0,2,-1.512,2,less,0
1,0,6,-0.8519999999999999,2,more,0
1,0,2,-0.371,2,less,0
1,0,1,0.064,0,more,0
1,0,2,0.013999999999999999,1,equal,0
1,0,3,0.52,1,more,0
1,0,3,0.376,0,more,0
1,0,3,-0.821,2,less,0
1,0,1,1.379,0,more,0
1,0,5,2.827,0,more,0
1,0,1,-0.095,1,less,0
1,0,4,0.6559999999999999,0,more,0
1,0,6,2.2729999999999997,2,more,0
1,0,1,0,0,equal,0
1,0,7,-1.5370000000000001,5,less,0
1,0,2,1.18,0,more,0
1,0,1,-0.146,1,less,0
1,0,2,1.629,0,more,0
1,0,4,0.42399999999999993,1,more,0
1,0,12,0.1660000000000002,5,less,0
1,0,3,-0.969,1,more,0
1,0,8,0.44600000000000006,3,equal,0
1,0,1,-0.034,1,less,0
1,0,7,0.08599999999999998,2,more,0
1,0,3,0.03599999999999999,2,less,0
1,0,5,-1.743,3,less,0
1,0,2,-1.1039999999999999,2,less,0
1,0,3,-1.296,1,equal,0
1,0,10,2.718,1,more,0
1,0,5,1.2190000000000003,3,less,0
1,0,1,0.573,0,more,0
1,0,3,0.6779999999999999,1,more,0
1,0,3,0.7499999999999999,0,more,0
1,0,1,0.216,0,more,0
1,0,2,0.315,0,more,0
1,0,3,0.329,0,more,0
1,0,4,-0.334,2,equal,0
1,0,1,2.035,0,more,0
1,0,2,0.8260000000000001,0,more,0
1,0,1,-0.042,1,less,0
1,0,2,0.117,0,more,0
1,0,11,-4.348999999999999,7,less,0
1,0,9,-0.3569999999999999,4,equal,0
1,0,1,0.066,0,more,0
1,0,2,0,0,equal,0
1,0,2,-0.403,1,less,0
1,0,1,0.906,0,more,0
1,0,2,-0.143,1,equal,0
3,3,9,-0.251,4,equal,1
3,3,1,-0.098,1,less,1
3,3,3,-0.46699999999999997,3,less,1
3,3,11,1.812,3,more,1
3,3,12,2.9370000000000003,3,more,1
3,3,8,5.2780000000000005,2,more,1
3,3,3,-1.3659999999999999,1,equal,1
3,3,6,2.575,1,more,1
3,3,9,2.496,1,more,1
3,3,10,1.652,3,more,1
3,3,7,4.8,1,more,1
3,3,2,0.949,1,equal,1
3,3,7,2.7800000000000002,0,more,1
3,3,1,-1.686,1,less,1
3,3,2,0,0,equal,1
3,3,12,2.6400000000000006,2,more,1
3,3,10,4.752,1,more,1
3,3,2,0.178,0,more,1
3,3,8,2.761,1,more,1
3,3,8,1.21,3,more,1
3,3,12,1.4779999999999998,3,more,1
3,3,6,1.7570000000000001,0,more,1
3,3,10,2.375,4,more,1
3,3,4,0.42,0,more,1
3,3,3,0.9779999999999999,1,more,1
3,3,9,0.7180000000000001,2,more,1
3,3,7,-1.373,2,less,1
3,3,2,-0.1,1,equal,1
3,3,6,-1.363,4,less,1
3,3,6,2.101,1,more,1
3,3,2,1.7109999999999999,0,more,1
3,3,12,-0.030999999999999917,4,more,1
3,3,10,2.8539999999999996,1,more,1
3,3,14,2.954,9,less,1
3,3,8,1.9209999999999998,2,more,1
3,3,3,-0.15999999999999992,1,more,1
3,3,13,-0.05199999999999997,3,more,1
3,3,7,-1.119,3,less,1
3,3,11,1.052,4,more,1
3,3,9,0.9119999999999999,3,more,1
3,3,10,0.23399999999999993,3,equal,1
3,3,9,2.67,1,more,1
3,3,10,-0.986,5,less,1
3,3,10,2.0210000000000004,3,more,1
3,3,1,0,0,equal,1
3,3,7,4.779,0,more,1
3,3,1,0.684,0,more,1
3,3,9,1.5739999999999998,1,more,1
3,3,6,-0.059,2,more,1
3,3,11,3.6529999999999996,3,more,1
3,3,8,3.116,2,more,1
3,3,6,0.706,0,more,1
3,3,1,-0.054,1,less,1
3,3,5,1.104,1,more,1
3,3,1,0,0,more,1
3,3,7,1.289,1,more,1
3,3,8,-1.203,4,less,1
3,3,3,1.8549999999999998,1,more,1
3,3,8,0.3919999999999999,2,more,1
3,3,10,6.452000000000001,0,more,1
3,3,2,2.158,0,more,1
3,3,9,3.1840000000000006,3,more,1
3,3,4,2.1569999999999996,0,more,1
3,3,11,1.312,2,more,1
3,3,1,-0.447,1,less,1
3,3,12,2.2489999999999997,5,more,1
3,3,1,0.573,0,more,1
3,3,7,4.065,1,more,1
3,3,1,2.035,0,more,1
3,3,10,1.453,3,more,1
3,3,3,0.19399999999999998,1,equal,1
3,3,9,1.8429999999999995,3,more,1
3,3,10,3.549,2,more,1
3,3,5,2.0090000000000003,0,more,1
3,3,8,1.858,2,more,1
3,3,6,1.4709999999999999,1,more,1
3,3,1,1.884,0,more,1
3,3,1,0.287,0,more,1
3,3,10,4.158,1,more,1
4,1,5,-3.165,3,less,4
4,1,3,0.46499999999999997,0,more,4
4,1,2,-0.6749999999999999,1,equal,4
4,1,11,-0.291,3,less,4
4,1,6,-1.3120000000000003,2,more,4
4,1,1,0.888,0,more,4
4,1,2,-1.6429999999999998,2,less,4
4,1,2,-0.13,1,equal,4
4,1,9,1.572,1,more,4
4,1,8,1.9700000000000002,3,more,4
4,1,2,-0.767,1,equal,4
4,1,2,-3.336,2,less,4
4,1,8,1.0230000000000001,3,more,4
4,1,2,-0.206,1,less,4
4,1,4,0.22499999999999998,1,more,4
4,1,3,-1.302,1,equal,4
4,1,2,0.958,0,more,4
4,1,1,-1.686,1,less,4
4,1,1,0,0,equal,4
4,1,10,0.7560000000000002,4,more,4
4,1,8,0.07800000000000007,1,more,4
4,1,3,0.158,0,more,4
4,1,3,0.352,1,more,4
4,1,9,-2.0140000000000002,3,less,4
4,1,5,3.235,0,more,4
4,1,11,-0.8200000000000001,6,less,4
4,1,4,0.509,2,equal,4
4,1,8,-1.7640000000000002,5,less,4
4,1,1,0.924,0,more,4
4,1,8,-1.685,2,more,4
4,1,3,0.5209999999999999,1,equal,4
4,1,4,0.406,0,more,4
4,1,4,1.694,0,more,4
4,1,10,-2.0789999999999997,5,less,4
4,1,11,0.8790000000000002,3,more,4
4,1,4,0.783,1,more,4
4,1,3,-3.574,2,less,4
4,1,2,0,0,equal,4
4,1,2,0.10799999999999998,1,equal,4
4,1,1,-0.217,1,less,4
4,1,5,0.21199999999999997,1,more,4
4,1,5,-0.4849999999999999,2,more,4
4,1,10,1.843,3,more,4
4,1,1,-0.224,1,less,4
4,1,13,-1.1260000000000001,5,more,4
4,1,9,-1.2870000000000001,3,equal,4
4,1,2,0.126,0,more,4
4,1,2,2.8280000000000003,0,more,4
4,1,7,1.45,1,more,4
4,1,8,0.461,3,more,4
4,1,11,-1.92,5,less,4
4,1,2,0.9869999999999999,0,more,4
4,1,3,-2.451,2,less,4
4,1,1,-1.513,1,less,4
4,1,3,0.9280000000000002,1,more,4
4,1,2,-1.2029999999999998,1,equal,4
4,1,10,2.349,1,more,4
4,1,8,-1.228,4,equal,4
4,1,3,1.258,0,more,4
4,1,11,4.024,2,more,4
4,1,2,0.297,0,more,4
